timestamp,node_id,uptime_score,storage_used_gb,latency_ms,epoch_rewards
2025-11-24 10:31:59.112992,Node_0_PubKey_1000,0.788535766521707,905.0753238048542,73.0677396653551,10.960440205759065
2025-11-24 11:31:59.112992,Node_0_PubKey_1000,0.8525255278293922,889.3531583746748,99.04129560420697,8.778580277287325
2025-11-24 12:31:59.112992,Node_0_PubKey_1000,0.8239392585735992,857.570722222261,72.44344683077225,8.718599875172206
2025-11-24 13:31:59.112992,Node_0_PubKey_1000,0.7876439412648938,869.6134269861429,42.902504947777416,9.558554540026332
2025-11-24 14:31:59.112992,Node_0_PubKey_1000,0.7803062129439056,860.8540121910158,74.49655954079134,8.752594896349065
2025-11-24 15:31:59.112992,Node_0_PubKey_1000,0.8221965511025577,894.8588219315491,90.05676949459284,10.499197915826594
2025-11-24 16:31:59.112992,Node_0_PubKey_1000,0.8043236391955445,904.3754083533223,40.823918136903046,8.63188833872357
2025-11-24 17:31:59.112992,Node_0_PubKey_1000,0.8563449921681804,862.9863217773435,59.17811114461733,12.355619408184007
2025-11-24 18:31:59.112992,Node_0_PubKey_1000,0.7877728053818223,853.4183697903112,77.3261090233196,10.504344670697822
2025-11-24 19:31:59.112992,Node_0_PubKey_1000,0.7817138270705939,874.6771467987841,70.44819746089789,9.859873274476186
2025-11-24 20:31:59.112992,Node_0_PubKey_1000,0.7809524445580268,859.9961689489368,49.184332006404176,10.503946628761849
2025-11-24 21:31:59.112992,Node_0_PubKey_1000,0.8648320010464738,907.5145930591387,27.879740433383724,9.0898301457906
2025-11-24 22:31:59.112992,Node_0_PubKey_1000,0.8061775762365158,870.861314146543,70.28199277355675,10.430827182049791
2025-11-24 23:31:59.112992,Node_0_PubKey_1000,0.8210579110091134,893.6756849051685,93.38609325126893,11.773943953573003
2025-11-25 00:31:59.112992,Node_0_PubKey_1000,0.7765405401838477,864.7744273642988,46.171417237212,8.941315345027425
2025-11-25 01:31:59.112992,Node_0_PubKey_1000,0.4933132266617306,177.3412480254691,1441.2617959533682,5.115093830645539
2025-11-25 02:31:59.112992,Node_0_PubKey_1000,0.8693772345822435,909.8769902781492,45.48215599235421,8.82550413425362
2025-11-25 03:31:59.112992,Node_0_PubKey_1000,0.7974916239292303,886.9662120798924,37.59016013709314,10.00257296198323
2025-11-25 04:31:59.112992,Node_0_PubKey_1000,0.8260052374575306,880.9323088183176,50.465449717711834,10.927743428642561
2025-11-25 05:31:59.112992,Node_0_PubKey_1000,0.7922007849022991,889.0035256413516,97.47075561331526,7.743782706114097
2025-11-25 06:31:59.112992,Node_0_PubKey_1000,0.7890764494238313,891.8480825233692,29.469114325060957,9.972473093413157
2025-11-25 07:31:59.112992,Node_0_PubKey_1000,0.8194880806266797,893.0114743169893,21.988512105061186,12.061035729432124
2025-11-25 08:31:59.112992,Node_0_PubKey_1000,0.7752825086052088,901.4798958719819,37.96562971664957,10.674594006399337
2025-11-25 09:31:59.112992,Node_0_PubKey_1000,0.8168338656460736,886.3830899536493,40.780126075979695,9.912995766681476
2025-11-25 10:31:59.112992,Node_0_PubKey_1000,0.8401139249147355,875.7620840734876,82.7548987089418,10.895953775905364
2025-11-25 11:31:59.112992,Node_0_PubKey_1000,0.8491818763626011,854.3363675151322,97.33003327444754,9.786338772114716
2025-11-25 12:31:59.112992,Node_0_PubKey_1000,0.8007620754904846,881.4907318801631,92.23313387362637,9.410615675520155
2025-11-25 13:31:59.112992,Node_0_PubKey_1000,0.8240512400951623,872.3765190973382,88.1649146721199,8.571524296508532
